frame,time_s,x_px,y_px,area_px,detected
497,8.266140,233.67,799.39,5449.5,True
498,8.282772,236.77,794.57,5509.0,True
499,8.299404,239.84,789.43,5491.0,True
500,8.316036,242.80,784.48,5514.0,True
501,8.332668,245.65,779.33,5531.0,True
502,8.349301,249.17,774.00,5440.0,True
503,8.365933,255.14,768.63,5599.0,True
504,8.382565,260.51,762.75,5548.5,True
505,8.399197,265.78,756.77,5470.5,True
506,8.415829,272.42,752.33,5712.5,True
507,8.432461,277.21,746.88,5677.5,True
508,8.449093,283.04,741.05,5678.0,True
509,8.465725,288.56,734.54,5608.5,True
510,8.482357,294.39,728.45,5716.0,True
511,8.498989,299.74,721.93,5583.0,True
512,8.515621,306.25,716.22,5687.0,True
513,8.532253,311.57,709.71,5610.0,True
514,8.548885,316.63,703.20,5635.5,True
515,8.565518,322.68,696.74,5753.5,True
516,8.582150,329.05,689.34,5854.5,True
517,8.598782,336.50,681.98,5771.5,True
518,8.615414,343.68,674.45,5713.5,True
519,8.632046,350.10,667.78,5688.0,True
520,8.648678,356.33,661.07,5729.5,True
521,8.665310,363.07,654.99,5711.5,True
522,8.681942,367.76,648.50,5591.0,True
523,8.698574,373.49,642.83,5608.0,True
524,8.715206,378.90,637.47,5768.5,True
525,8.731838,384.10,631.45,5576.0,True
526,8.748470,389.15,626.12,5640.0,True
527,8.765102,393.60,620.97,5615.5,True
528,8.781734,397.49,616.67,5641.0,True
529,8.798367,400.38,611.78,5552.0,True
530,8.814999,403.51,607.60,5639.0,True
531,8.831631,406.61,603.22,5577.5,True
532,8.848263,408.67,598.58,5525.0,True
533,8.864895,411.64,593.87,5574.5,True
534,8.881527,416.23,589.13,5634.0,True
535,8.898159,418.96,584.43,5638.5,True
536,8.914791,421.73,579.88,5657.5,True
537,8.931423,424.17,575.02,5732.5,True
538,8.948055,425.69,569.47,5570.0,True
539,8.964687,428.37,564.50,5651.0,True
540,8.981319,431.31,559.50,5747.0,True
541,8.997951,433.73,555.20,5884.5,True
542,9.014583,435.47,550.14,5721.0,True
543,9.031216,438.08,545.29,5648.5,True
544,9.047848,440.17,541.37,5731.0,True
545,9.064480,442.49,537.38,5700.5,True
546,9.081112,446.14,533.33,5620.0,True
547,9.097744,447.71,529.70,5662.0,True
548,9.114376,449.62,526.88,5663.0,True
549,9.131008,452.37,524.21,5636.5,True
550,9.147640,453.96,522.59,5622.5,True
551,9.164272,455.85,521.05,5663.0,True
552,9.180904,457.35,520.29,5735.5,True
553,9.197536,457.88,519.32,5688.0,True
554,9.214168,458.51,518.86,5678.0,True
555,9.230800,458.42,518.94,5688.0,True
556,9.247432,457.91,518.92,5682.5,True
557,9.264065,458.18,518.85,5693.0,True
558,9.280697,458.26,518.84,5687.0,True
559,9.297329,458.61,518.75,5650.0,True
560,9.313961,458.83,518.84,5667.5,True
561,9.330593,459.00,518.83,5670.0,True
562,9.347225,459.43,518.70,5725.5,True
563,9.363857,460.19,518.18,5740.0,True
564,9.380489,461.04,517.23,5634.0,True
565,9.397121,461.45,516.70,5652.0,True
566,9.413753,462.34,516.04,5699.0,True
567,9.430385,463.76,514.81,5690.5,True
568,9.447017,465.74,513.66,5723.5,True
569,9.463649,467.53,512.17,5720.5,True
570,9.480282,468.24,510.61,5714.0,True
571,9.496914,468.72,509.64,5792.5,True
572,9.513546,469.32,508.11,5789.0,True
573,9.530178,470.11,507.40,5842.0,True
574,9.546810,470.68,506.66,5867.5,True
575,9.563442,471.18,505.78,5832.5,True
576,9.580074,471.73,504.92,5871.5,True
577,9.596706,472.19,503.86,5802.5,True
578,9.613338,472.34,503.67,5848.5,True
579,9.629970,472.59,503.48,5816.0,True
580,9.646602,473.16,503.18,5759.0,True
581,9.663234,474.17,503.03,5777.0,True
582,9.679866,475.26,502.47,5758.5,True
583,9.696498,476.07,502.03,5769.5,True
584,9.713131,476.90,501.93,5758.5,True
585,9.729763,477.71,502.02,5843.0,True
586,9.746395,478.18,502.14,5826.5,True
587,9.763027,478.55,502.21,5805.5,True
588,9.779659,478.58,502.20,5835.5,True
589,9.796291,478.43,502.21,5851.5,True
590,9.812923,478.87,501.95,5774.0,True
591,9.829555,478.75,501.93,5755.5,True
592,9.846187,478.79,502.14,5732.0,True
593,9.862819,478.72,502.58,5784.5,True
594,9.879451,478.95,503.02,5823.0,True
595,9.896083,478.94,503.44,5810.0,True
596,9.912715,478.93,504.28,5836.5,True
597,9.929347,479.00,505.18,5825.0,True
598,9.945980,478.98,506.59,5834.0,True
599,9.962612,479.33,508.26,5832.0,True
600,9.979244,479.26,510.12,5890.5,True
601,9.995876,478.44,512.13,5894.5,True
602,10.012508,477.77,514.61,5861.5,True
603,10.029140,476.39,517.20,5779.5,True
604,10.045772,475.82,520.23,5737.0,True
605,10.062404,475.89,524.06,5788.0,True
606,10.079036,475.31,528.34,5817.5,True
607,10.095668,474.64,532.59,5786.0,True
608,10.112300,474.52,537.01,5726.5,True
609,10.128932,473.97,542.21,5754.5,True
610,10.145564,473.70,547.53,5775.0,True
611,10.162196,473.20,553.65,5860.0,True
612,10.178829,473.67,560.19,5765.5,True
613,10.195461,474.25,566.89,5781.5,True
614,10.212093,475.02,574.45,5807.0,True
615,10.228725,475.57,581.68,5828.0,True
616,10.245357,475.83,589.35,5810.0,True
617,10.261989,476.40,596.89,5738.5,True
618,10.278621,475.83,605.03,5749.0,True
619,10.295253,475.85,613.13,5724.0,True
620,10.311885,475.05,622.43,5747.5,True
621,10.328517,475.05,631.76,5720.5,True
622,10.345149,474.46,640.78,5717.0,True
623,10.361781,473.36,650.55,5759.5,True
624,10.378413,472.02,659.99,5775.0,True
625,10.395046,470.97,669.37,5743.0,True
626,10.411678,471.28,679.18,5717.0,True
627,10.428310,472.72,689.16,5784.5,True
628,10.444942,473.39,698.49,5738.5,True
629,10.461574,475.82,707.87,5692.5,True
